Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,AAPL,AAPL,AAPL,AAPL,AAPL,,,
2025-10-10,2025,10,10,Friday,40,2025-40,254.22,255.66,243.31,244.58,61999100,-0.03452204809648307,254.22857142857146,236.3216
2025-10-13,2025,10,13,Monday,41,2025-41,248.68,248.99,244.87,246.96,38142900,0.00974435305541288,253.74642857142857,237.2292
2025-10-14,2025,10,14,Tuesday,41,2025-41,245.9,248.15,244.01,247.07,35478000,0.0004441806313149055,253.42285714285714,238.11960000000002
2025-10-15,2025,10,15,Wednesday,41,2025-41,248.79,251.11,246.77,248.64,33893600,0.006336506208048043,252.88642857142855,239.05
2025-10-16,2025,10,16,Thursday,41,2025-41,247.55,248.34,244.44,246.75,39777000,-0.007579973963228515,252.31571428571428,239.73680000000002
2025-10-17,2025,10,17,Friday,41,2025-41,247.32,252.67,246.57,251.58,49147000,0.019559481728368633,252.16357142857146,240.3852
2025-10-20,2025,10,20,Monday,42,2025-42,255.17,263.63,254.91,261.5,90483000,0.039438583313727404,252.7057142857143,241.0464
2025-10-21,2025,10,21,Tuesday,42,2025-42,261.14,264.54,261.09,262.03,46695900,0.002021161098058055,253.22714285714284,241.75620000000004
2025-10-22,2025,10,22,Wednesday,42,2025-42,261.91,262.11,254.71,257.72,45015300,-0.01644018580608131,253.32142857142858,242.3306
2025-10-23,2025,10,23,Thursday,42,2025-42,259.21,259.88,257.28,258.85,32754900,0.004372292332100125,253.43285714285713,242.85420000000002
2025-10-24,2025,10,24,Friday,42,2025-42,260.45,263.38,258.45,262.08,38253700,0.012481604994716955,253.86928571428572,243.4534
2025-10-27,2025,10,27,Monday,43,2025-43,264.13,268.36,263.9,268.05,44888200,0.022791195406501652,254.74714285714285,244.1956
2025-10-28,2025,10,28,Tuesday,43,2025-43,268.23,269.13,267.39,268.24,41534800,0.0007067784700340862,255.52642857142857,244.95559999999998
2025-10-29,2025,10,29,Wednesday,43,2025-43,268.52,270.64,266.36,268.94,51086700,0.0026023570250897077,256.64214285714286,245.7362
2025-10-30,2025,10,30,Thursday,43,2025-43,271.22,273.37,267.72,270.63,69886500,0.006303249053230431,258.5028571428571,246.6414
2025-10-31,2025,10,31,Friday,43,2025-43,276.21,276.54,268.4,269.61,86167100,-0.0037951562818203666,260.12071428571426,247.5482
2025-11-03,2025,11,3,Monday,44,2025-44,269.66,270.09,265.5,268.29,50194600,-0.004882115436205092,261.63642857142855,248.3716
2025-11-04,2025,11,4,Tuesday,44,2025-44,267.57,270.72,266.87,269.28,49274800,0.0036796358788213634,263.1107142857143,249.2268
2025-11-05,2025,11,5,Wednesday,44,2025-44,267.85,270.93,266.18,269.38,43683100,0.00037025250608935245,264.7271428571429,250.04120000000003
2025-11-06,2025,11,6,Thursday,44,2025-44,267.13,272.63,267.13,269.01,51204000,-0.0013696651457605347,265.97214285714284,250.82460000000003
2025-11-07,2025,11,7,Friday,44,2025-44,269.04,271.52,266.02,267.71,48227400,-0.004818894404181151,266.4157142857143,251.5408
2025-11-10,2025,11,10,Monday,45,2025-45,268.46,273.22,266.96,268.93,41312400,0.004548580566314353,266.90857142857146,252.28959999999998
2025-11-11,2025,11,11,Tuesday,45,2025-45,269.31,275.4,269.3,274.74,46208300,0.021601262506795837,268.1242857142857,253.203
2025-11-12,2025,11,12,Wednesday,45,2025-45,274.49,275.22,271.2,272.96,48398000,-0.006466751071293797,269.13214285714287,253.90619999999998
2025-11-13,2025,11,13,Thursday,45,2025-45,273.6,276.19,271.59,272.44,49602800,-0.001901626573266424,269.8721428571429,254.57299999999998
2025-11-14,2025,11,14,Friday,45,2025-45,270.55,275.45,269.1,271.9,47431300,-0.001978282909578022,270.1471428571428,255.2308
2025-11-17,2025,11,17,Monday,46,2025-46,268.32,269.99,265.24,266.96,45018300,-0.01817127205638569,270.05571428571426,255.82580000000002
2025-11-18,2025,11,18,Tuesday,46,2025-46,269.49,270.21,264.83,266.94,45677300,-7.47610048428271e-05,269.91285714285715,256.49080000000004
2025-11-19,2025,11,19,Wednesday,46,2025-46,265.04,271.71,265.01,268.06,40424500,0.004187958188325291,269.7292857142857,257.329
2025-11-20,2025,11,20,Thursday,46,2025-46,270.33,274.92,265.43,265.76,45823600,-0.008601462569680418,269.45428571428573,258.0566
2025-11-21,2025,11,21,Friday,46,2025-46,265.46,272.82,265.18,270.99,59030800,0.019680647235321702,269.6471428571428,258.8082
2025-11-24,2025,11,24,Monday,47,2025-47,270.4,276.49,270.4,275.41,65585800,0.016317581500066458,270.085,259.5958
2025-11-25,2025,11,25,Tuesday,47,2025-47,274.76,279.86,274.74,276.46,46914200,0.0038052736187974556,270.5907142857143,260.37539999999996
2025-11-26,2025,11,26,Wednesday,47,2025-47,276.45,279.01,276.12,277.04,33431400,0.002094178534708613,271.1642857142857,261.14979999999997
2025-11-28,2025,11,28,Friday,47,2025-47,276.75,278.48,275.48,278.33,20135600,0.0046837961187689015,271.92285714285714,261.9722
2025-12-01,2025,12,1,Monday,48,2025-48,277.49,282.89,275.63,282.58,46587700,0.01524119743713337,272.8978571428571,262.7276
2025-12-02,2025,12,2,Tuesday,48,2025-48,282.48,286.87,282.11,285.66,53669500,0.010914832876105063,273.67785714285714,263.3336
2025-12-03,2025,12,3,Wednesday,48,2025-48,285.67,288.08,282.77,283.62,43538700,-0.007128157809805358,274.43928571428575,263.9318
2025-12-04,2025,12,4,Thursday,48,2025-48,283.57,284.2,278.07,280.18,43989100,-0.012141479874668626,274.9921428571428,264.50339999999994
2025-12-05,2025,12,5,Friday,48,2025-48,280.02,280.62,277.53,278.26,47265800,-0.006840055245008081,275.44642857142856,264.94559999999996
2025-12-08,2025,12,8,Monday,49,2025-49,277.61,279.15,275.64,277.37,38211800,-0.003192433705098474,276.19,265.3982
2025-12-09,2025,12,9,Tuesday,49,2025-49,277.64,279.51,276.41,276.67,32193300,-0.0025549528865235205,276.88500000000005,265.85740000000004
2025-12-10,2025,12,10,Wednesday,49,2025-49,277.23,279.23,275.93,278.26,33038300,0.005772358970110858,277.61357142857145,266.3444
2025-12-11,2025,12,11,Thursday,49,2025-49,278.58,279.07,273.3,277.51,33248000,-0.002690246960942222,278.45285714285717,266.8
2025-12-12,2025,12,12,Friday,49,2025-49,277.38,278.7,276.31,277.76,39532900,0.0008990946591842519,278.93642857142856,267.22720000000004
2025-12-15,2025,12,15,Monday,50,2025-50,279.63,279.63,272.33,273.6,50409100,-0.014984890847580368,278.8071428571428,267.5534
2025-12-16,2025,12,16,Tuesday,50,2025-50,272.31,274.99,271.29,274.1,37648600,0.0018241281266524467,278.6385714285714,267.916
2025-12-17,2025,12,17,Wednesday,50,2025-50,274.5,275.65,271.14,271.34,50138700,-0.010087028861802017,278.2314285714286,268.2276
2025-12-18,2025,12,18,Thursday,50,2025-50,273.1,273.12,266.45,271.69,51630700,0.001287574790797219,277.75714285714287,268.5148
2025-12-19,2025,12,19,Friday,50,2025-50,271.65,274.09,269.4,273.16,144632000,0.005437411303821804,277.0842857142857,268.9116
2025-12-22,2025,12,22,Monday,51,2025-51,272.35,273.37,270.01,270.47,36571800,-0.009865948891234266,275.99928571428575,269.4294
2025-12-23,2025,12,23,Tuesday,51,2025-51,270.34,271.99,269.06,271.85,29642000,0.005129713035979311,275.1585714285714,269.9272
2025-12-24,2025,12,24,Wednesday,51,2025-51,271.83,274.92,271.7,273.3,17910600,0.005323781322749355,274.6671428571429,270.4518
2025-12-26,2025,12,26,Friday,51,2025-51,273.65,274.86,272.35,272.89,21521800,-0.0014972809650131147,274.2835714285714,270.9368
2025-12-29,2025,12,29,Monday,52,2025-52,272.18,273.85,271.84,273.25,23715200,0.0013167962364342145,273.9892857142857,271.4668
2025-12-30,2025,12,30,Tuesday,52,2025-52,272.3,273.57,271.78,272.57,22139600,-0.0024841597541549465,273.69642857142856,271.8866
